,Time Period,Wind Direction (degrees),Wind Speed (m_s-1),Air Pressure (pa),Temperature (K),Power Generated (watts)
1668,2019-11-14 07:55:00,130.0,1.5,102240.0,277.45,2960.057826256232
1669,2019-11-14 08:15:00,130.0,1.5,102240.0,277.45,2960.057826256232
1670,2019-11-14 08:35:00,140.0,1.5,102240.0,277.65,2957.925603798998
1671,2019-11-14 08:55:00,140.0,2.1,102240.0,277.65,8116.547856824451
1672,2019-11-14 09:15:00,140.0,2.6,102240.0,277.65,15404.000122184056
1673,2019-11-14 09:35:00,130.0,1.5,102270.0,277.65,2958.7935397156057
1674,2019-11-14 09:55:00,120.0,1.5,102270.0,277.75,2957.7282675140877
1675,2019-11-14 10:15:00,0.0,0.0,102300.0,277.84999999999997,0.0
1676,2019-11-14 10:35:00,0.0,0.0,102300.0,277.84999999999997,0.0
1677,2019-11-14 10:55:00,0.0,0.0,102340.0,277.95,0.0
1678,2019-11-14 11:15:00,0.0,0.0,102340.0,278.04999999999995,0.0
1679,2019-11-14 11:35:00,0.0,0.0,102370.0,277.95,0.0
1680,2019-11-14 11:55:00,0.0,0.0,102370.0,278.15,0.0
1681,2019-11-14 12:15:00,0.0,0.0,102440.0,278.15,0.0
1682,2019-11-14 12:35:00,0.0,0.0,102470.0,278.15,0.0
1683,2019-11-14 12:55:00,0.0,0.0,102510.0,278.15,0.0
1684,2019-11-14 13:15:00,0.0,0.0,102510.0,278.25,0.0
1685,2019-11-14 13:50:00,160.0,3.6,102540.0,279.15,40789.979748448175
1686,2019-11-14 15:50:00,360.0,4.1,102740.0,281.15,59943.67296023933
1687,2019-11-14 16:50:00,360.0,6.2,102780.0,283.15,205900.51001171506
1688,2019-11-14 17:50:00,350.0,6.2,102780.0,284.15,205175.8909372413
1689,2019-11-14 18:50:00,340.0,4.6,102710.0,285.15,83445.54487473673
1690,2019-11-14 19:50:00,330.0,5.1,102640.0,286.15,113246.2234179029
1692,2019-11-14 21:50:00,360.0,5.7,102610.0,287.15,157505.50608839773
1693,2019-11-14 22:50:00,360.0,4.1,102710.0,286.15,58879.05833341828
1694,2019-11-14 23:50:00,360.0,4.1,102710.0,286.15,58879.05833341828
1695,2019-11-15 00:15:00,360.0,4.1,102780.0,283.95,59375.682809142985
1696,2019-11-15 00:35:00,360.0,3.1,102810.0,283.15,25745.076175209702
1697,2019-11-15 00:55:00,360.0,3.1,102810.0,282.84999999999997,25772.382248579197
1698,2019-11-15 01:15:00,350.0,3.1,102850.0,282.54999999999995,25809.78414223539
1699,2019-11-15 01:35:00,350.0,3.1,102850.0,282.54999999999995,25809.78414223539
1700,2019-11-15 01:55:00,350.0,2.1,102880.0,282.15,8037.094812183664
1701,2019-11-15 02:15:00,340.0,1.5,102880.0,282.25,2927.9326905794237
1702,2019-11-15 02:35:00,330.0,1.5,102910.0,282.25,2928.786481216257
1703,2019-11-15 02:55:00,340.0,2.6,102910.0,281.65,15284.744132884784
1704,2019-11-15 03:15:00,340.0,1.5,102910.0,280.15,2950.740618680309
1705,2019-11-15 03:35:00,340.0,1.5,102950.0,280.54999999999995,2947.6788244506038
1706,2019-11-15 03:55:00,0.0,0.0,102950.0,280.15,0.0
1707,2019-11-15 04:15:00,340.0,1.5,102950.0,279.65,2957.165364561476
1708,2019-11-15 04:35:00,0.0,0.0,102980.0,279.45,0.0
1709,2019-11-15 04:55:00,340.0,1.5,102980.0,279.84999999999997,2955.9130841767483
1710,2019-11-15 05:15:00,0.0,0.0,103010.0,279.65,0.0
1711,2019-11-15 05:35:00,0.0,0.0,103010.0,279.54999999999995,0.0
1712,2019-11-15 05:55:00,0.0,0.0,103010.0,279.25,0.0
1713,2019-11-15 06:15:00,0.0,0.0,103010.0,279.95,0.0
1714,2019-11-15 06:35:00,0.0,0.0,103050.0,279.84999999999997,0.0
1715,2019-11-15 06:55:00,0.0,0.0,103050.0,279.45,0.0
1716,2019-11-15 07:15:00,290.0,1.5,103050.0,279.15,2965.3396700355984
1717,2019-11-15 07:35:00,0.0,0.0,103010.0,278.34999999999997,0.0
1718,2019-11-15 07:55:00,0.0,0.0,103010.0,278.54999999999995,0.0
1719,2019-11-15 08:15:00,0.0,0.0,103050.0,278.25,0.0
1720,2019-11-15 08:35:00,0.0,0.0,103050.0,278.34999999999997,0.0
1721,2019-11-15 08:55:00,0.0,0.0,103050.0,278.25,0.0
1722,2019-11-15 09:15:00,0.0,0.0,103050.0,277.95,0.0
1723,2019-11-15 09:35:00,0.0,0.0,103050.0,277.54999999999995,0.0
1724,2019-11-15 09:55:00,350.0,2.1,103010.0,275.25,8248.979991770084
1725,2019-11-15 10:15:00,0.0,0.0,103050.0,277.04999999999995,0.0
1726,2019-11-15 10:35:00,0.0,0.0,103050.0,277.54999999999995,0.0
1727,2019-11-15 10:55:00,0.0,0.0,103050.0,276.65,0.0
1728,2019-11-15 11:15:00,0.0,0.0,103080.0,277.04999999999995,0.0
1729,2019-11-15 11:35:00,0.0,0.0,103080.0,277.15,0.0
1730,2019-11-15 11:55:00,0.0,0.0,103050.0,275.75,0.0
1731,2019-11-15 12:15:00,0.0,0.0,103050.0,274.95,0.0
1732,2019-11-15 12:35:00,0.0,0.0,103050.0,274.75,0.0
1733,2019-11-15 12:55:00,0.0,0.0,103050.0,274.95,0.0
1734,2019-11-15 13:15:00,0.0,0.0,103080.0,275.65,0.0
1735,2019-11-15 13:50:00,0.0,0.0,103120.0,276.15,0.0
1736,2019-11-15 14:50:00,0.0,0.0,103150.0,280.15,0.0
1737,2019-11-15 15:50:00,0.0,0.0,103120.0,282.15,0.0
1738,2019-11-15 16:50:00,0.0,0.0,103120.0,285.15,0.0
1739,2019-11-15 17:50:00,0.0,0.0,103010.0,286.15,0.0
1740,2019-11-15 18:50:00,0.0,0.0,102880.0,287.15,0.0
1741,2019-11-15 19:50:00,10.0,2.6,102810.0,287.15,14977.415874785032
1742,2019-11-15 20:50:00,70.0,2.6,102710.0,288.15,14910.920533965105
1743,2019-11-15 21:50:00,0.0,0.0,102710.0,288.15,0.0
1744,2019-11-15 22:50:00,360.0,1.5,102640.0,287.15,2871.255938213733
1745,2019-11-16 00:15:00,0.0,0.0,102640.0,285.15,0.0
1746,2019-11-16 00:35:00,0.0,0.0,102610.0,284.34999999999997,0.0
1747,2019-11-16 00:55:00,0.0,0.0,102610.0,284.15,0.0
1748,2019-11-16 01:15:00,0.0,0.0,102610.0,282.84999999999997,0.0
1749,2019-11-16 01:35:00,0.0,0.0,102610.0,283.25,0.0
1750,2019-11-16 01:55:00,0.0,0.0,102640.0,281.84999999999997,0.0
1751,2019-11-16 02:15:00,0.0,0.0,102680.0,282.65,0.0
1752,2019-11-16 02:35:00,0.0,0.0,102640.0,281.45,0.0
1753,2019-11-16 02:55:00,0.0,0.0,102640.0,281.34999999999997,0.0
1754,2019-11-16 03:15:00,0.0,0.0,102610.0,282.04999999999995,0.0
1755,2019-11-16 03:35:00,0.0,0.0,102640.0,281.65,0.0
1756,2019-11-16 03:55:00,0.0,0.0,102640.0,281.25,0.0
1757,2019-11-16 04:15:00,0.0,0.0,102610.0,280.95,0.0
1758,2019-11-16 04:35:00,0.0,0.0,102640.0,280.75,0.0
1759,2019-11-16 04:55:00,0.0,0.0,102640.0,280.34999999999997,0.0
1760,2019-11-16 05:15:00,0.0,0.0,102610.0,279.95,0.0
1761,2019-11-16 05:35:00,0.0,0.0,102610.0,279.45,0.0
1762,2019-11-16 05:55:00,0.0,0.0,102610.0,278.95,0.0
1763,2019-11-16 06:15:00,0.0,0.0,102610.0,278.95,0.0
1764,2019-11-16 06:35:00,0.0,0.0,102610.0,279.15,0.0
1765,2019-11-16 06:55:00,0.0,0.0,102570.0,278.84999999999997,0.0
1766,2019-11-16 07:15:00,0.0,0.0,102570.0,278.75,0.0
1767,2019-11-16 07:35:00,0.0,0.0,102540.0,278.25,0.0
1768,2019-11-16 07:55:00,0.0,0.0,102540.0,278.75,0.0
1769,2019-11-16 08:15:00,0.0,0.0,102540.0,278.45,0.0
1770,2019-11-16 08:35:00,0.0,0.0,102540.0,278.25,0.0
1771,2019-11-16 08:55:00,0.0,0.0,102510.0,278.25,0.0
1772,2019-11-16 09:15:00,0.0,0.0,102510.0,277.95,0.0
1773,2019-11-16 09:35:00,0.0,0.0,102510.0,277.34999999999997,0.0
1774,2019-11-16 09:55:00,0.0,0.0,102510.0,278.15,0.0
1775,2019-11-16 10:15:00,0.0,0.0,102510.0,276.84999999999997,0.0
1776,2019-11-16 10:35:00,0.0,0.0,102510.0,277.15,0.0
1777,2019-11-16 10:55:00,0.0,0.0,102510.0,276.95,0.0
1778,2019-11-16 11:15:00,180.0,1.5,102470.0,276.15,2980.68287410349
1779,2019-11-16 11:35:00,0.0,0.0,102510.0,276.75,0.0
1780,2019-11-16 11:55:00,0.0,0.0,102470.0,276.45,0.0
1781,2019-11-16 12:15:00,0.0,0.0,102510.0,276.15,0.0
1782,2019-11-16 12:35:00,200.0,1.5,102510.0,276.25,2980.767006552061
1783,2019-11-16 12:55:00,200.0,1.5,102540.0,276.65,2977.3282774887157
1784,2019-11-16 13:15:00,180.0,1.5,102510.0,276.75,2975.3817003071613
1785,2019-11-16 13:50:00,190.0,2.1,102540.0,277.15,8155.049863619493
1786,2019-11-16 14:50:00,0.0,0.0,102570.0,281.15,0.0
1787,2019-11-16 15:50:00,140.0,2.6,102540.0,284.15,15095.795473066457
1788,2019-11-16 16:50:00,150.0,3.1,102470.0,287.15,25302.49242833979
1789,2019-11-16 17:50:00,130.0,4.1,102340.0,288.15,58259.75652931687
1790,2019-11-16 18:50:00,140.0,3.6,102200.0,289.15,39248.7209098089
1791,2019-11-16 21:50:00,120.0,2.6,101970.0,290.15,14701.450798386062
1792,2019-11-16 22:50:00,120.0,2.6,101970.0,289.15,14752.294480898205
1793,2019-11-16 23:50:00,110.0,2.1,101970.0,287.15,7827.296572933862
1794,2019-11-17 00:15:00,110.0,2.1,101930.0,286.65,7837.873841330244
1795,2019-11-17 00:35:00,120.0,2.1,101930.0,286.15,7851.569235077108
1796,2019-11-17 00:55:00,130.0,2.1,101970.0,285.65,7868.399128016659
1797,2019-11-17 01:15:00,130.0,1.5,101970.0,285.04999999999995,2873.5281607773263
1798,2019-11-17 01:35:00,140.0,2.1,101930.0,284.84999999999997,7887.402270027434
1799,2019-11-17 01:55:00,140.0,2.6,101930.0,284.54999999999995,14984.897777257866
1800,2019-11-17 02:15:00,130.0,2.1,101930.0,284.15,7906.83278767311
1801,2019-11-17 02:35:00,140.0,2.1,101930.0,283.84999999999997,7915.1894895801115
1802,2019-11-17 02:55:00,150.0,3.1,101930.0,284.15,25434.883444289993
1803,2019-11-17 03:15:00,160.0,2.6,101930.0,284.04999999999995,15011.274995665288
1804,2019-11-17 03:35:00,160.0,1.5,101930.0,283.54999999999995,2887.596164180033
1805,2019-11-17 03:55:00,140.0,2.1,101930.0,283.15,7934.757325153856
1806,2019-11-17 04:15:00,150.0,1.5,101930.0,283.15,2891.6754100414923
1807,2019-11-17 04:35:00,140.0,1.5,101900.0,282.75,2894.913916696737
1808,2019-11-17 04:55:00,140.0,2.1,101860.0,282.65,7943.334889761848
1809,2019-11-17 05:15:00,160.0,1.5,101860.0,282.65,2894.8013446653963
1810,2019-11-17 05:35:00,150.0,2.6,101830.0,282.65,15070.827687727751
1811,2019-11-17 05:55:00,150.0,3.1,101830.0,282.84999999999997,25526.716120735524
1812,2019-11-17 06:15:00,150.0,2.6,101830.0,282.75,15065.497598359852
1813,2019-11-17 06:35:00,170.0,2.1,101830.0,282.65,7940.99540373502
1814,2019-11-17 06:55:00,0.0,0.0,101860.0,282.34999999999997,0.0
1815,2019-11-17 07:15:00,0.0,0.0,101860.0,282.04999999999995,0.0
1816,2019-11-17 07:35:00,210.0,1.5,101900.0,281.65,2906.2201666820606
1817,2019-11-17 07:55:00,0.0,0.0,101860.0,281.25,0.0
1818,2019-11-17 08:15:00,0.0,0.0,101900.0,281.15,0.0
1819,2019-11-17 08:35:00,0.0,0.0,101860.0,280.25,0.0
1820,2019-11-17 08:55:00,120.0,1.5,101860.0,279.95,2922.7204860499164
1821,2019-11-17 09:15:00,130.0,1.5,101830.0,280.45,2916.6504462914177
1822,2019-11-17 09:35:00,0.0,0.0,101830.0,279.84999999999997,0.0
1823,2019-11-17 09:55:00,0.0,0.0,101830.0,280.15,0.0
1824,2019-11-17 10:15:00,150.0,2.1,101800.0,280.15,8009.498822560127
1825,2019-11-17 10:35:00,160.0,1.5,101800.0,280.34999999999997,2916.8312297313432
1826,2019-11-17 10:55:00,150.0,1.5,101800.0,280.34999999999997,2916.8312297313432
1827,2019-11-17 11:15:00,0.0,0.0,101800.0,280.25,0.0
1828,2019-11-17 11:35:00,160.0,1.5,101800.0,280.25,2917.87202588825
1829,2019-11-17 11:55:00,0.0,0.0,101800.0,280.15,0.0
1830,2019-11-17 12:15:00,0.0,0.0,101830.0,280.15,0.0
1831,2019-11-17 12:35:00,0.0,0.0,101830.0,279.34999999999997,0.0
1832,2019-11-17 12:55:00,0.0,0.0,101860.0,278.65,0.0
1833,2019-11-17 13:15:00,0.0,0.0,101860.0,278.84999999999997,0.0
1834,2019-11-17 13:50:00,0.0,0.0,101900.0,279.15,0.0
1835,2019-11-17 14:50:00,190.0,2.6,101900.0,282.15,15107.913158050618
1836,2019-11-17 15:50:00,200.0,3.6,101860.0,285.15,39666.88569301483
1837,2019-11-17 16:50:00,210.0,4.1,101860.0,289.15,57785.962556819286
1838,2019-11-17 17:50:00,270.0,3.1,101760.0,290.15,24867.373157293034
1839,2019-11-17 18:50:00,0.0,0.0,101690.0,292.15,0.0
1840,2019-11-17 19:50:00,0.0,0.0,101590.0,292.15,0.0
1841,2019-11-17 20:50:00,0.0,0.0,101560.0,292.15,0.0
1842,2019-11-17 21:50:00,280.0,3.1,101520.0,292.15,24638.88817155802
1843,2019-11-17 22:50:00,350.0,3.1,101560.0,292.15,24648.596165321444
1844,2019-11-17 23:50:00,340.0,3.1,101630.0,290.15,24835.604697088158
1845,2019-11-18 00:15:00,0.0,0.0,101660.0,289.84999999999997,0.0
1846,2019-11-18 00:35:00,0.0,0.0,101690.0,289.15,0.0
1847,2019-11-18 00:55:00,0.0,0.0,101690.0,288.95,0.0
1848,2019-11-18 01:15:00,0.0,0.0,101730.0,288.34999999999997,0.0
1849,2019-11-18 01:35:00,0.0,0.0,101690.0,288.15,0.0
1850,2019-11-18 01:55:00,0.0,0.0,101730.0,287.75,0.0
1851,2019-11-18 02:15:00,0.0,0.0,101730.0,287.84999999999997,0.0
1852,2019-11-18 02:35:00,280.0,1.5,101760.0,287.34999999999997,2844.6574747828568
1853,2019-11-18 02:55:00,290.0,1.5,101760.0,286.84999999999997,2849.615915561631
1854,2019-11-18 03:15:00,290.0,1.5,101760.0,287.15,2846.638778961706
1855,2019-11-18 03:35:00,290.0,1.5,101760.0,286.95,2848.6228450212716
1856,2019-11-18 03:55:00,0.0,0.0,101760.0,286.15,0.0
1857,2019-11-18 04:15:00,0.0,0.0,101760.0,285.15,0.0
1858,2019-11-18 04:35:00,290.0,2.1,101760.0,285.65,7852.194716749784
1859,2019-11-18 04:55:00,300.0,1.5,101760.0,285.54999999999995,2862.5891275743443
1860,2019-11-18 05:15:00,0.0,0.0,101760.0,285.04999999999995,0.0
1861,2019-11-18 05:35:00,330.0,1.5,101730.0,284.95,2867.770987792973
1862,2019-11-18 05:55:00,330.0,2.1,101730.0,285.15,7863.644275343124
1863,2019-11-18 06:15:00,0.0,0.0,101690.0,283.65,0.0
1864,2019-11-18 06:35:00,0.0,0.0,101660.0,283.95,0.0
1865,2019-11-18 06:55:00,0.0,0.0,101690.0,283.45,0.0
1866,2019-11-18 07:15:00,0.0,0.0,101690.0,282.84999999999997,0.0
1867,2019-11-18 07:35:00,0.0,0.0,101690.0,283.15,0.0
1868,2019-11-18 07:55:00,210.0,2.1,101690.0,281.65,7958.233590674409
1869,2019-11-18 08:15:00,0.0,0.0,101690.0,281.65,0.0
1870,2019-11-18 08:35:00,0.0,0.0,101690.0,281.15,0.0
1871,2019-11-18 08:55:00,0.0,0.0,101660.0,280.54999999999995,0.0
1872,2019-11-18 09:15:00,0.0,0.0,101660.0,279.84999999999997,0.0
1873,2019-11-18 09:35:00,0.0,0.0,101660.0,280.25,0.0
1874,2019-11-18 09:55:00,220.0,1.5,101630.0,280.15,2914.039151457388
1875,2019-11-18 10:15:00,200.0,1.5,101660.0,279.25,2924.2938252033423
1876,2019-11-18 10:35:00,0.0,0.0,101660.0,279.65,0.0
1877,2019-11-18 10:55:00,250.0,1.5,101630.0,279.84999999999997,2917.1630097580396
1878,2019-11-18 11:15:00,240.0,1.5,101630.0,279.84999999999997,2917.1630097580396
1879,2019-11-18 11:35:00,0.0,0.0,101630.0,279.84999999999997,0.0
1880,2019-11-18 11:55:00,0.0,0.0,101630.0,279.84999999999997,0.0
1881,2019-11-18 12:15:00,0.0,0.0,101630.0,278.75,0.0
1882,2019-11-18 12:35:00,0.0,0.0,101630.0,278.65,0.0
1883,2019-11-18 12:55:00,240.0,1.5,101660.0,278.75,2929.539195293393
1884,2019-11-18 13:15:00,0.0,0.0,101690.0,279.15,0.0
1885,2019-11-18 13:50:00,0.0,0.0,101690.0,280.15,0.0
1886,2019-11-18 14:50:00,0.0,0.0,101690.0,283.15,0.0
1887,2019-11-18 15:50:00,160.0,1.5,101690.0,287.15,2844.6805958393857
1888,2019-11-18 16:50:00,130.0,3.1,101660.0,287.15,25102.48248526421
1889,2019-11-18 17:50:00,220.0,3.1,101560.0,292.15,24648.596165321444
1890,2019-11-18 18:50:00,0.0,0.0,101390.0,293.15,0.0
1891,2019-11-18 19:50:00,140.0,1.5,101290.0,294.15,2766.0613099846946
1892,2019-11-18 20:50:00,230.0,3.1,101220.0,295.15,24316.380658938862
1893,2019-11-18 21:50:00,200.0,4.1,101150.0,295.15,56216.65182991013
1894,2019-11-18 22:50:00,190.0,4.1,101150.0,295.15,56216.65182991013
1895,2019-11-18 23:50:00,190.0,4.1,101220.0,295.15,56255.55608723187
1896,2019-11-19 00:15:00,190.0,1.5,101220.0,291.65,2787.8437923827314
1897,2019-11-19 00:35:00,190.0,1.5,101250.0,291.25,2792.499998131055
1898,2019-11-19 00:55:00,0.0,0.0,101250.0,290.65,0.0
1899,2019-11-19 01:15:00,190.0,1.5,101250.0,290.04999999999995,2804.053178609446
1900,2019-11-19 01:35:00,190.0,1.5,101290.0,289.34999999999997,2811.94724151373
1901,2019-11-19 01:55:00,190.0,2.1,101290.0,288.75,7732.016442621652
1902,2019-11-19 02:15:00,200.0,1.5,101290.0,288.45,2820.720867852307
1903,2019-11-19 02:35:00,200.0,2.1,101320.0,288.45,7742.3505062662025
1904,2019-11-19 02:55:00,190.0,2.1,101320.0,288.15,7750.4112564028665
1905,2019-11-19 03:15:00,0.0,0.0,101320.0,287.65,0.0
1906,2019-11-19 03:35:00,190.0,2.1,101360.0,287.25,7777.763891499148
1907,2019-11-19 03:55:00,190.0,2.1,101360.0,287.15,7780.4724981129375
1908,2019-11-19 04:15:00,200.0,2.1,101320.0,287.15,7777.402066977139
1909,2019-11-19 04:35:00,200.0,2.1,101320.0,286.75,7788.25110211852
1910,2019-11-19 04:55:00,190.0,1.5,101320.0,286.34999999999997,2842.248705218244
1911,2019-11-19 05:15:00,0.0,0.0,101360.0,286.15,0.0
1912,2019-11-19 05:35:00,0.0,0.0,101360.0,285.15,0.0
1913,2019-11-19 05:55:00,180.0,1.5,101390.0,284.65,2861.198696725165
1914,2019-11-19 06:15:00,0.0,0.0,101390.0,284.15,0.0
1915,2019-11-19 06:35:00,0.0,0.0,101390.0,284.15,0.0
1916,2019-11-19 06:55:00,180.0,1.5,101390.0,283.84999999999997,2869.262670504909
1917,2019-11-19 07:15:00,190.0,2.1,101390.0,283.45,7884.367378933192
1918,2019-11-19 07:35:00,180.0,2.1,101390.0,283.25,7889.934452104548
1919,2019-11-19 07:55:00,190.0,2.1,101390.0,283.04999999999995,7895.50939254059
1920,2019-11-19 08:15:00,190.0,2.1,101390.0,282.65,7906.682942008186
1921,2019-11-19 08:35:00,200.0,2.1,101390.0,282.25,7917.888161412272
1922,2019-11-19 08:55:00,0.0,0.0,101390.0,282.45,0.0
1923,2019-11-19 09:15:00,0.0,0.0,101390.0,282.25,0.0
1924,2019-11-19 09:35:00,0.0,0.0,101390.0,282.34999999999997,0.0
1925,2019-11-19 09:55:00,170.0,1.5,101360.0,281.75,2889.793173435926
1926,2019-11-19 10:15:00,200.0,1.5,101360.0,281.65,2890.819196220743
1927,2019-11-19 10:35:00,220.0,1.5,101420.0,281.95,2889.4527094522587
1928,2019-11-19 10:55:00,190.0,2.1,101420.0,281.65,7937.103459201481
1929,2019-11-19 11:15:00,0.0,0.0,101420.0,281.45,0.0
1930,2019-11-19 11:35:00,0.0,0.0,101420.0,281.75,0.0
1931,2019-11-19 11:55:00,210.0,1.5,101420.0,281.75,2891.503785022411
1932,2019-11-19 12:15:00,200.0,2.1,101460.0,281.75,7937.415664897041
1933,2019-11-19 12:35:00,210.0,1.5,101490.0,281.65,2894.5268372577266
1934,2019-11-19 12:55:00,0.0,0.0,101520.0,281.84999999999997,0.0
1935,2019-11-19 13:15:00,0.0,0.0,101560.0,281.45,0.0
1936,2019-11-19 13:50:00,0.0,0.0,101590.0,282.15,0.0
1937,2019-11-19 14:50:00,0.0,0.0,101630.0,286.15,0.0
1938,2019-11-19 15:50:00,0.0,0.0,101630.0,290.15,0.0
1939,2019-11-19 16:50:00,0.0,0.0,101590.0,293.15,0.0
1940,2019-11-19 17:50:00,90.0,1.5,101520.0,296.15,2753.6196728714667
1941,2019-11-19 19:50:00,140.0,3.1,101320.0,299.15,24014.94309687703
1942,2019-11-19 20:50:00,140.0,3.1,101320.0,299.15,24014.94309687703
1943,2019-11-19 21:50:00,150.0,4.1,101290.0,299.15,55541.73481763328
1944,2019-11-19 22:50:00,140.0,4.1,101290.0,299.15,55541.73481763328
1945,2019-11-19 23:50:00,180.0,3.1,101290.0,295.15,24333.1969664485
1946,2019-11-20 00:15:00,140.0,2.1,101290.0,294.34999999999997,7584.915059646687
1947,2019-11-20 00:35:00,130.0,2.1,101290.0,293.54999999999995,7605.585923375924
1948,2019-11-20 00:55:00,140.0,2.1,101320.0,293.04999999999995,7620.818984925732
1949,2019-11-20 01:15:00,150.0,3.1,101320.0,293.15,24506.465043256903
1950,2019-11-20 01:35:00,150.0,2.6,101320.0,292.95,14468.117567385614
1951,2019-11-20 01:55:00,150.0,2.6,101320.0,293.04999999999995,14463.180485806572
1952,2019-11-20 02:15:00,140.0,4.1,101360.0,293.15,56717.6959312417
1953,2019-11-20 02:35:00,150.0,4.6,101360.0,292.95,80156.15954875709
1954,2019-11-20 02:55:00,160.0,4.6,101390.0,292.65,80262.07737514288
1955,2019-11-20 03:15:00,160.0,4.1,101390.0,292.25,56909.19990729564
1956,2019-11-20 03:35:00,150.0,3.6,101390.0,291.95,38564.21116469067
1957,2019-11-20 03:55:00,160.0,4.6,101390.0,291.84999999999997,80482.08649592448
1958,2019-11-20 04:15:00,150.0,3.6,101390.0,291.75,38590.64764192439
1959,2019-11-20 04:35:00,160.0,3.6,101360.0,291.54999999999995,38605.6940790042
1960,2019-11-20 04:55:00,160.0,4.6,101390.0,291.75,80509.67247244409
1961,2019-11-20 05:15:00,150.0,4.1,101390.0,291.65,57026.276951507476
1962,2019-11-20 05:35:00,160.0,4.6,101420.0,291.65,80561.10731309013
1963,2019-11-20 05:55:00,160.0,5.1,101390.0,291.15,109945.93156597235
1964,2019-11-20 06:15:00,150.0,5.1,101390.0,290.84999999999997,110059.33634324513
1965,2019-11-20 06:35:00,150.0,3.6,101390.0,290.54999999999995,38750.0308020356
1966,2019-11-20 06:55:00,150.0,4.1,101420.0,290.15,57338.0485389309
1967,2019-11-20 07:15:00,160.0,3.6,101420.0,289.75,38868.51696403524
1968,2019-11-20 07:35:00,160.0,4.1,101420.0,289.54999999999995,57456.86335199725
1969,2019-11-20 07:55:00,160.0,3.6,101420.0,289.15,38949.17098505693
1970,2019-11-20 08:15:00,160.0,3.1,101420.0,288.75,24904.45265238344
1971,2019-11-20 08:35:00,160.0,2.1,101460.0,288.65,7747.676645019024
1972,2019-11-20 08:55:00,160.0,3.6,101460.0,288.75,39018.50936124528
1973,2019-11-20 09:15:00,160.0,3.6,101420.0,289.15,38949.17098505693
1974,2019-11-20 09:35:00,160.0,3.6,101460.0,289.15,38964.5325196596
1975,2019-11-20 09:55:00,140.0,2.1,101460.0,288.84999999999997,7742.312146736168
1976,2019-11-20 10:15:00,140.0,2.1,101460.0,288.75,7744.993466960144
1977,2019-11-20 10:35:00,140.0,2.6,101460.0,288.75,14698.845176038385
1978,2019-11-20 10:55:00,130.0,3.1,101460.0,288.65,24922.906266252216
1979,2019-11-20 11:15:00,130.0,3.6,101420.0,288.75,39003.12654659467
1980,2019-11-20 11:35:00,120.0,2.6,101390.0,288.75,14688.704044929349
1981,2019-11-20 11:55:00,140.0,3.6,101420.0,288.95,38976.130092850704
1982,2019-11-20 12:15:00,140.0,3.1,101420.0,289.34999999999997,24852.810448853357
1983,2019-11-20 12:35:00,140.0,4.6,101460.0,289.25,81261.58554848388
1984,2019-11-20 12:55:00,150.0,4.1,101460.0,289.25,57539.140067262444
1985,2019-11-20 13:15:00,150.0,4.6,101460.0,289.34999999999997,81233.50136477957
1986,2019-11-20 13:50:00,140.0,4.1,101490.0,289.15,57576.05870696632
1987,2019-11-20 14:50:00,140.0,4.1,101520.0,289.15,57593.07793803548
1988,2019-11-20 15:50:00,150.0,3.6,101560.0,290.15,38868.51300150086
1989,2019-11-20 16:50:00,140.0,3.6,101520.0,291.15,38719.75703127293
1990,2019-11-20 17:50:00,130.0,4.6,101360.0,292.15,80375.65271199174
1991,2019-11-20 18:50:00,150.0,5.1,101220.0,295.15,108274.04957164574
1992,2019-11-20 19:50:00,170.0,7.2,101190.0,296.15,303538.4098836303
1993,2019-11-20 20:50:00,170.0,7.2,101190.0,297.15,302516.9109440926
1994,2019-11-20 22:50:00,170.0,7.2,101050.0,297.15,302098.36793063104
1995,2019-11-20 23:50:00,170.0,7.2,101190.0,297.15,302516.9109440926
1996,2019-11-21 00:15:00,140.0,4.1,101220.0,297.25,55858.12406777623
1997,2019-11-21 00:35:00,130.0,3.6,101220.0,296.75,37876.811631600365
1998,2019-11-21 00:55:00,140.0,3.1,101290.0,296.25,24242.84585534945
1999,2019-11-21 01:15:00,140.0,3.6,101290.0,296.15,37979.79733312693
2000,2019-11-21 01:35:00,130.0,4.6,101290.0,296.15,79235.28706312676
2001,2019-11-21 01:55:00,140.0,3.6,101320.0,295.95,38016.720125032305
2002,2019-11-21 02:15:00,120.0,2.6,101360.0,295.65,14341.648327409457
2003,2019-11-21 02:35:00,130.0,3.6,101360.0,295.25,38121.897065990415
2004,2019-11-21 02:55:00,140.0,3.6,101390.0,294.95,38171.966263880124
2005,2019-11-21 03:15:00,130.0,3.6,101360.0,294.65,38199.52522902993
2006,2019-11-21 03:35:00,140.0,4.1,101420.0,294.65,56462.36139002478
2007,2019-11-21 03:55:00,150.0,3.1,101490.0,294.65,24422.616787840456
2008,2019-11-21 04:15:00,150.0,2.6,101520.0,294.65,14413.037415681552
2009,2019-11-21 04:35:00,140.0,3.6,101520.0,294.45,38285.811715588774
2010,2019-11-21 04:55:00,140.0,2.1,101520.0,294.25,7604.721750333757
2011,2019-11-21 05:15:00,140.0,3.6,101520.0,294.25,38311.83435736657
2012,2019-11-21 05:35:00,140.0,3.6,101520.0,294.15,38324.85894834307
2013,2019-11-21 05:55:00,130.0,3.6,101490.0,294.15,38313.53363541507
2014,2019-11-21 06:15:00,140.0,4.6,101460.0,293.95,79962.28480999818
